start_time,median_flux
1345.21699558, 124.86714172
1345.21838445, 124.80812073
1345.21977332, 124.60268402
1345.22116220, 124.64001465
1345.22255107, 124.59316254
1345.22393994, 124.69876862
1345.22532881, 124.91574097
1345.22671769, 124.74729919
1345.22810656, 124.71350098
1345.22949543, 124.49488068
1345.23088431, 124.36392975
1345.23227318, 124.45254517
1345.23366205, 124.21610260
1345.23505093, 124.35848999
1345.23643980, 124.21456909
1345.23782867, 124.31186676
1345.23921755, 124.21952057
1345.24060642, 123.96086121
1345.24199529, 124.35208893
1345.24338417, 124.03896332
1345.24477304, 124.04039001
1345.24616191, 124.04888153
1345.24755079, 123.95230103
1345.24893966, 123.98726654
1345.25032853, 123.74403381
1345.25171741, 123.59373474
1345.25310628, 123.75160217
1345.25449515, 123.76927948
1345.25588402, 123.48512268
1345.25727290, 123.34186554
1345.25866177, 123.53590393
1345.26005064, 123.35331726
1345.26143952, 123.47217560
1345.26282839, 123.14711761
1345.26421726, 123.16962433
1345.26560614, 122.97855377
1345.26699501, 123.19967651
1345.26838388, 123.16693878
1345.26977276, 122.77355957
1345.27116163, 123.01108551
1345.27255050, 122.97052765
1345.27393938, 122.82225037
1345.27532825, 122.64904785
1345.27671712, 122.79802704
1345.27810600, 123.02639771
1345.27949487, 122.65834808
1345.28088374, 122.70810699
1345.28227261, 122.72794342
1345.28366149, 122.50549316
1345.28505036, 122.52261353
1345.28643923, 122.48993683
1345.28782811, 122.53659058
1345.28921698, 122.67177582
1345.29060585, 122.48387909
1345.29199473, 122.39497375
1345.29338360, 122.48575592
1345.29477247, 122.47817993
1345.29616135, 122.12707520
1345.29755022, 122.11759949
1345.29893909, 122.39821625
1345.30032797, 122.23225403
1345.30171684, 122.35671234
1345.30310571, 122.36496735
1345.30449459, 122.08503723
1345.30588346, 122.06852722
1345.30727233, 122.09242249
1345.30866121, 122.00485229
1345.31005008, 121.89862061
1345.31143895, 122.03501892
1345.31282782, 121.95635986
1345.31421670, 121.95535278
1345.31560557, 121.93414307
1345.31699444, 121.91905212
1345.31838332, 121.85313416
1345.31977219, 121.87956238
1345.32116106, 121.84038544
1345.32254994, 122.00388336
1345.32393881, 121.85174561
1345.32532768, 121.53454590
1345.32671656, 121.84122467
1345.32810543, 121.80360413
1345.32949430, 121.64043427
1345.33088318, 121.66176605
1345.33227205, 121.49610138
1345.33366092, 121.28266907
1345.33504980, 121.65499878
1345.33643867, 121.68373871
1345.33782754, 121.63206482
1345.33921641, 121.79408264
1345.34060529, 121.39707947
1345.34199416, 121.30683899
1345.34338303, 121.40583038
1345.34477191, 121.36281586
1345.34616078, 121.46730042
1345.34754965, 121.43431091
1345.34893853, 121.35712433
1345.35032740, 121.24935913
1345.35171627, 121.36767578
1345.35310515, 121.22498322
1345.35449402, 121.43263245
1345.35588289, 121.35965729
1345.35727177, 121.39727020
1345.35866064, 121.34729004
1345.36004951, 121.16098785
1345.36143839, 121.03374481
1345.36282726, 121.24720764
1345.36421613, 121.12246704
1345.36560501, 121.32737732
1345.36699388, 121.26142120
1345.36838275, 121.26858521
1345.36977162, 121.20579529
1345.37116050, 121.38631439
1345.37254937, 121.20971680
1345.37393824, 121.11229706
1345.37532712, 121.15025330
1345.37671599, 121.33364868
1345.37810486, 121.03399658
1345.37949374, 121.24680328
1345.38088261, 121.06521606
1345.38227148, 121.04850006
1345.38366036, 121.17748260
1345.38504923, 120.92667389
1345.38643810, 120.95645905
1345.38782698, 121.16706085
1345.38921585, 121.27835846
1345.39060472, 121.45610809
1345.39199360, 121.02936554
1345.39338247, 121.48899841
1345.39477134, 121.10222626
1345.39616021, 121.45750427
1345.39754909, 121.23372650
1345.39893796, 121.33360291
1345.40032683, 121.33348083
1345.40171571, 121.22867584
1345.40310458, 121.24758911
1345.40449345, 121.27650452
1345.40588233, 121.27873230
1345.40727120, 121.12107086
1345.40866007, 121.41999054
1345.41004895, 121.32236481
1345.41143782, 121.26044464
1345.41282669, 121.33511353
1345.41421557, 121.51159668
1345.41560444, 121.45747375
1345.41699331, 121.44174957
1345.41838219, 121.59061432
1345.41977106, 121.46666718
1345.42115993, 121.30153656
1345.42254881, 121.54077911
1345.42393768, 121.56925201
1345.42532655, 121.38043213
1345.42671542, 121.41864777
1345.42810430, 121.53488922
1345.42949317, 121.48776245
1345.43088204, 121.49329376
1345.43227092, 121.57009125
1345.43365979, 121.90021515
1345.43504866, 121.77063751
1345.43643754, 121.44749451
1345.43782641, 121.60866547
1345.43921528, 121.68285370
1345.44060416, 121.60679626
1345.44199303, 121.65856171
1345.44338190, 121.71820068
1345.44477078, 121.87946320
1345.44615965, 121.84981537
1345.44754852, 121.86431122
1345.44893740, 121.97621155
1345.45032627, 121.92067719
1345.45171514, 122.01548004
1345.45310401, 122.06287384
1345.45449289, 122.10723114
1345.45588176, 122.04321289
1345.45727063, 122.14636230
1345.45865951, 122.08115387
1345.46004838, 122.25623322
1345.46143725, 122.12654877
1345.46282613, 122.33993530
1345.46421500, 122.68294525
1345.46560387, 122.35659027
1345.46699275, 122.40876007
1345.46838162, 122.30672455
1345.46977049, 122.31938171
1345.47115937, 122.56698608
1345.47254824, 122.54785919
1345.47393711, 122.68190002
1345.47532599, 122.70362854
1345.47671486, 122.89109802
1345.47810373, 122.60437775
1345.47949261, 122.72179413
1345.48088148, 123.00270844
1345.48227035, 122.72679901
1345.48365922, 122.94332123
1345.48504810, 122.91674805
1345.48643697, 123.01096344
1345.48782584, 122.95281219
1345.48921472, 123.06668854
1345.49060359, 123.31466675
1345.49199246, 123.23209381
1345.49338134, 123.51715088
1345.49477021, 123.22316742
1345.49615908, 123.35450745
1345.49754796, 123.37288666
1345.49893683, 123.64472198
1345.50032570, 123.70920563
1345.50171458, 123.69091034
1345.50310345, 123.71579742
1345.50449232, 123.72330475
1345.50588120, 123.90885925
1345.50727007, 123.72133636
1345.50865894, 123.83829498
1345.51004782, 123.89087677
1345.51143669, 123.99760437
1345.51282556, 123.93350983
1345.51421443, 124.36566925
1345.51560331, 124.08927155
1345.51699218, 124.11173248
1345.51838105, 124.08007812
1345.51976993, 124.01015472
1345.52115880, 124.30277252
1345.52254767, 124.66677094
1345.52393655, 124.43627930
1345.52532542, 124.54620361
1345.52671429, 124.68907928
1345.52810317, 124.58772278
1345.52949204, 124.65076447
1345.53088091, 124.69116974
1345.53226979, 124.61665344
1345.53365866, 124.84013367
1345.53504753, 125.19525146
1345.53643641, 124.72300720
1345.53782528, 125.28122711
1345.53921415, 125.20011902
1345.54060302, 125.40254211
1345.54199190, 125.50600433
1345.54338077, 125.51522064
1345.54476964, 125.35842133
1345.54615852, 125.66364288
1345.54754739, 125.48972321
1345.54893626, 125.61586761
1345.55032514, 125.73129272
1345.55171401, 125.63084412
1345.55310288, 125.73835754
1345.55449176, 125.91938782
1345.55588063, 125.95093536
1345.55726950, 125.67992401
1345.55865838, 125.94998932
1345.56004725, 125.71334076
1345.56143612, 125.86269379
1345.56282500, 126.19066620
1345.56421387, 126.28589630
1345.56560274, 126.22482300
1345.56699161, 126.35572815
1345.56838049, 126.23538971
1345.56976936, 126.37307739
1345.57115823, 126.35366821
1345.57254711, 126.23655701
1345.57393598, 126.35294342
1345.57532485, 126.40689087
1345.57671373, 126.42194366
1345.57810260, 126.33432007
1345.57949147, 126.44078064
1345.58088035, 126.53796387
1345.58226922, 126.59708405
1345.58365809, 126.53281403
1345.58504697, 126.77958679
1345.58643584, 126.80543518
1345.58782471, 126.57384491
1345.58921359, 126.74866486
1345.59060246, 126.67653656
1345.59199133, 126.66658783
1345.59338021, 126.85900116
1345.59476908, 126.69144440
1345.59615795, 126.92841339
1345.59754682, 126.86032867
1345.59893570, 126.96788025
1345.60032457, 126.59355927
1345.60171344, 126.77197266
1345.60310232, 127.02919006
1345.60449119, 127.16496277
1345.60588006, 127.09123230
1345.60726894, 127.06161499
1345.60865781, 127.22666168
1345.61004668, 127.21122742
1345.61143556, 127.07341766
1345.61282443, 126.98278046
1345.61421330, 126.92972565
1345.61560218, 127.09152222
1345.61699105, 127.21925354
1345.61837992, 127.22989655
1345.61976880, 127.09658051
1345.62115767, 127.16751099
1345.62254654, 127.15518951
1345.62393541, 126.99742126
1345.62532429, 127.03158569
1345.62671316, 127.31972504
1345.62810203, 127.32031250
1345.62949091, 126.96318817
1345.63087978, 126.86447144
1345.63226865, 127.46057892
1345.63365753, 127.29085541
1345.63504640, 126.90577698
1345.63643527, 127.17235565
1345.63782415, 126.98397827
1345.63921302, 127.11253357
1345.64060189, 127.02630615
1345.64199077, 127.21563721
1345.64337964, 127.00598145
1345.64476851, 127.14635468
1345.64615739, 127.28527069
1345.64754626, 127.04795837
1345.64893513, 127.07060242
1345.65032401, 127.32557678
1345.65171288, 127.12245178
1345.65310175, 127.11628723
1345.65449062, 127.18900299
1345.65587950, 126.98925018
1345.65726837, 126.83987427
1345.65865724, 127.05244446
1345.66004612, 127.25451660
1345.66143499, 126.94302368
1345.66282386, 127.07727051
1345.66421274, 126.79792786
1345.66560161, 127.26232147
1345.66699048, 126.81837463
1345.66837936, 126.86763763
1345.66976823, 126.72059631
1345.67115710, 127.22764587
1345.67254598, 126.99475098
1345.67393485, 126.59805298
1345.67532372, 126.94383240
1345.67671260, 126.83508301
1345.67810147, 126.83790588
1345.67949034, 126.92349243
1345.68087921, 126.99520874
1345.68226809, 126.70172882
1345.68365696, 126.82148743
1345.68504583, 126.77899170
1345.68643471, 127.09415436
1345.68782358, 126.74468994
1345.68921245, 126.95530701
1345.69060133, 127.06680298
1345.69199020, 127.13845062
1345.69337907, 126.60707092
1345.69476795, 126.93783569
1345.69615682, 126.57724762
1345.69754569, 126.73537445
1345.69893457, 126.65884399
1345.70032344, 126.37966156
1345.70171231, 126.45996094
1345.70310119, 126.52098083
1345.70449006, 126.40605927
1345.70587893, 126.61602020
1345.70726780, 126.50520325
1345.70865668, 126.04904175
1345.71004555, 126.44438934
1345.71143442, 126.37450409
1345.71282330, 126.41690826
1345.71421217, 126.50012207
1345.71560104, 126.39275360
1345.71698992, 126.28599548
1345.71837879, 126.22898865
1345.71976766, 126.54788971
1345.72115654, 126.21764374
1345.72254541, 126.11456299
1345.72393428, 126.53400421
1345.72532316, 126.34214783
1345.72671203, 126.39356232
1345.72810090, 126.10984039
1345.72948978, 126.43239594
1345.73087865, 126.15115356
1345.73226752, 126.42000580
1345.73365640, 125.98742676
1345.73504527, 126.02325439
1345.73643414, 125.98657227
1345.73782301, 126.21436310
1345.73921189, 126.19380951
1345.74060076, 126.25341797
1345.74198963, 126.08310699
1345.74337851, 126.03816223
1345.74476738, 126.24858093
1345.74615625, 126.32769012
1345.74754513, 126.38686371
1345.74893400, 126.09413910
1345.75032287, 125.81156158
1345.75171175, 126.04728699
1345.75310062, 125.96774292
1345.75448949, 126.26007843
1345.75587837, 125.83576202
1345.75726724, 126.44920349
1345.75865611, 126.10906219
1345.76004499, 126.07007599
1345.76143386, 126.25407410
1345.76282273, 126.17721558
1345.76421160, 126.08950043
1345.76560048, 126.33412933
1345.76698935, 125.98048401
1345.76837822, 126.10461426
1345.76976710, 126.30699158
1345.77115597, 126.32270813
1345.77254484, 126.19629669
1345.77393372, 126.19271088
1345.77532259, 126.38809967
1345.77671146, 126.20419312
1345.77810034, 126.14018250
1345.77948921, 126.31858826
1345.78087808, 126.40007019
1345.78226696, 126.27792358
1345.78365583, 126.05113220
1345.78504470, 126.35110474
1345.78643358, 126.10784149
1345.78782245, 126.29682159
1345.78921132, 126.20022583
1345.79060019, 126.11767578
1345.79198907, 126.36117554
1345.79337794, 126.25238037
1345.79476681, 126.32723999
1345.79615569, 126.29859924
1345.79754456, 126.41390228
1345.79893343, 126.54180908
1345.80032231, 126.27901459
1345.80171118, 126.34233856
1345.80310005, 126.32147217
1345.80448893, 126.51686859
1345.80587780, 126.67485046
1345.80726667, 126.34445953
1345.80865555, 126.35311127
1345.81004442, 126.50362396
1345.81143329, 126.21409607
1345.81282217, 126.38688660
1345.81421104, 126.44639587
1345.81559991, 126.53785706
1345.81698878, 126.47809601
1345.81837766, 126.48999023
1345.81976653, 126.22991943
1345.82115540, 126.42744446
1345.82254428, 126.48886871
1345.82393315, 126.31839752
1345.82532202, 126.35150909
1345.82671090, 126.35574341
1345.82809977, 126.29596710
1345.82948864, 126.44083405
1345.83087752, 126.53231812
1345.83226639, 126.63480377
1345.83365526, 126.42878723
1345.83504414, 126.45897675
1345.83643301, 126.42923737
1345.83782188, 126.38478851
1345.83921076, 126.46517181
1345.84059963, 126.59343719
1345.84198850, 126.61698151
1345.84337738, 126.40741730
1345.84476625, 126.16754913
1345.84615512, 126.61983490
1345.84754399, 126.62593842
1345.84893287, 126.53251648
1345.85032174, 126.30014038
1345.85171061, 126.23928070
1345.85309949, 126.53671265
1345.85448836, 126.42285919
1345.85587723, 126.51544189
1345.85726611, 126.29878235
1345.85865498, 126.42594147
1345.86004385, 126.46862793
1345.86143273, 126.29074860
1345.86282160, 126.17359161
1345.86421047, 126.36236572
1345.86559935, 126.39832306
1345.86698822, 126.35454559
1345.86837709, 126.21587372
1345.86976597, 126.38651276
1345.87115484, 126.47251129
1345.87254371, 126.08756256
1345.87393258, 126.08357239
1345.87532146, 126.04882050
1345.87671033, 126.44324493
1345.87809920, 126.18380737
1345.87948808, 126.46096802
1345.88087695, 126.07351685
1345.88226582, 126.03694916
1345.88365470, 126.24521637
1345.88504357, 126.15871429
1345.88643244, 125.98593140
1345.88782132, 125.92590332
1345.88921019, 126.19057465
1345.89059906, 125.87004852
1345.89198794, 126.09528351
1345.89337681, 126.15827942
1345.89476568, 125.67259979
1345.89615456, 125.97318268
1345.89754343, 125.97513580
1345.89893230, 126.03931427
1345.90032117, 126.08567810
1345.90171005, 126.00430298
1345.90309892, 125.85123444
1345.90448779, 125.89550018
1345.90587667, 125.85855103
1345.90726554, 126.00827026
1345.90865441, 125.98689270
1345.91004329, 125.68965912
1345.91143216, 125.82168579
1345.91282103, 125.54116058
1345.91420991, 125.68173218
1345.91559878, 125.91828156
1345.91698765, 125.69780731
1345.91837653, 125.68952942
1345.91976540, 125.58657837
1345.92115427, 125.54282379
1345.92254315, 125.63529205
1345.92393202, 125.66570282
1345.92532089, 125.54852295
1345.92670976, 125.54070282
1345.92809864, 125.56294250
1345.92948751, 125.34210205
1345.93087638, 125.50869751
1345.93226526, 125.53313446
1345.93365413, 125.21556854
1345.93504300, 125.31995392
1345.93643188, 125.59426117
1345.93782075, 125.57537079
1345.93920962, 125.20656586
1345.94059850, 125.10073090
1345.94198737, 125.20074463
1345.94337624, 125.10305023
1345.94476512, 125.29451752
1345.94615399, 125.26319885
1345.94754286, 125.01306915
1345.94893174, 125.03913116
1345.95032061, 124.97164917
1345.95170948, 125.03460693
1345.95309835, 125.24014282
1345.95448723, 125.01264954
1345.95587610, 125.23146057
1345.95726497, 124.90345001
1345.95865385, 124.92001343
1345.96004272, 124.99561310
1345.96143159, 124.89206696
1345.96282047, 124.88017273
1345.96420934, 124.72679138
1345.96559821, 124.73857880
1345.96698709, 125.10025787
1345.96837596, 124.75952911
1345.96976483, 124.70400238
1345.97115371, 124.72262573
1345.97254258, 124.72306061
1345.97393145, 124.70471954
1345.97532033, 124.45415497
1345.97670920, 124.62577057
1345.97809807, 124.76039124
1345.97948694, 124.43039703
1345.98087582, 124.46611023
1345.98226469, 124.72767639
1345.98365356, 124.50493622
1345.98504244, 124.19292450
1345.98643131, 124.44178772
1345.98782018, 124.51195526
1345.98920906, 124.33845520
1345.99059793, 124.46448517
1345.99198680, 124.08998108
1345.99337568, 124.51354980
1345.99476455, 124.55195618
1345.99615342, 124.75296021
1345.99754230, 124.32331085
1345.99893117, 124.46899414
1346.00032004, 124.37684631
1346.00170892, 124.54565430
1346.00309779, 124.35984802
1346.00448666, 124.13087463
1346.00587553, 124.11419678
1346.00726441, 124.15742493
1346.00865328, 124.12814331
1346.01004215, 124.38482666
1346.01143103, 124.17492676
1346.01281990, 124.27030945
1346.01420877, 124.40049744
1346.01559765, 124.24715424
1346.01698652, 124.28374481
1346.01837539, 124.18165588
1346.01976427, 124.06646729
1346.02115314, 124.10207367
1346.02254201, 124.01322174
1346.02393089, 123.90807343
1346.02531976, 123.95214844
1346.02670863, 124.39334106
1346.02809751, 124.03614044
1346.02948638, 124.33685303
1346.03087525, 123.74739075
1346.03226412, 123.69195557
1346.03365300, 123.80320740
1346.03504187, 123.74880981
1346.03643074, 124.04051208
1346.03781962, 123.89075470
1346.03920849, 124.14683533
1346.04059736, 124.05126953
1346.04198624, 124.11741638
1346.04337511, 123.97573853
1346.04476398, 124.00797272
1346.04615286, 124.09386444
1346.04754173, 123.53536987
1346.04893060, 124.25624084
1346.05031948, 123.89965820
1346.05170835, 123.98335266
1346.05309722, 123.70794678
1346.05448609, 123.90865326
1346.05587497, 123.97489929
1346.05726384, 124.23842621
1346.05865271, 124.08723450
1346.06004159, 124.00450897
1346.06143046, 123.93704987
1346.06281933, 124.01224518
1346.06420821, 123.70330811
1346.06559708, 124.08492279
1346.06698595, 123.96538544
1346.06837483, 124.11415100
1346.06976370, 124.18043518
1346.07115257, 124.10840607
1346.07254145, 124.10359192
1346.07393032, 124.22906494
1346.07531919, 124.09262085
1346.07670807, 124.25988007
1346.07809694, 124.36549377
1346.07948581, 124.42159271
1346.08087468, 124.35128021
1346.08226356, 124.13591766
1346.08365243, 124.32553101
1346.08504130, 124.20707703
1346.08643018, 124.31299591
1346.08781905, 124.62326050
1346.08920792, 124.37630463
1346.09059680, 124.29840088
1346.09198567, 124.35501099
1346.09337454, 124.21353149
1346.09476342, 124.66799927
1346.09615229, 124.48720551
1346.09754116, 124.74560547
1346.09893004, 124.72492218
1346.10031891, 124.55064392
1346.10170778, 124.68161011
1346.10309666, 124.62458038
1346.10448553, 124.88053894
1346.10587440, 124.71829987
1346.10726327, 124.64179230
1346.10865215, 124.79878998
1346.11004102, 124.85916901
1346.11142989, 124.95304871
1346.11281877, 124.78450012
1346.11420764, 124.69850159
1346.11559651, 125.02838135
1346.11698539, 124.96463013
1346.11837426, 124.89540863
1346.11976313, 125.19631195
1346.12115201, 125.06249237
1346.12254088, 124.77217865
1346.12392975, 125.15522003
1346.12531863, 125.20878601
1346.12670750, 125.23326874
1346.12809637, 124.85044098
1346.12948525, 125.19315338
1346.13087412, 125.26057434
1346.13226299, 125.05957794
1346.13365186, 125.17176056
1346.13504074, 125.13237762
1346.13642961, 125.51157379
1346.13781848, 125.50855255
1346.13920736, 125.30422211
1346.14059623, 125.52234650
1346.14198510, 125.38621521
1346.14337398, 125.30799866
1346.14476285, 125.36371613
1346.14615172, 125.32154083
1346.14754060, 125.53337097
1346.14892947, 125.23515320
1346.15031834, 125.56552124
1346.15170722, 125.28568268
1346.15309609, 125.56702423
1346.15448496, 125.61128998
1346.15587383, 125.39833832
1346.15726271, 125.60901642
1346.15865158, 125.53358459
1346.16004045, 125.55815125
1346.16142933, 125.55037689
1346.16281820, 125.57846832
1346.16420707, 125.82512665
1346.16559595, 125.57031250
1346.16698482, 125.71776581
1346.16837369, 125.46786499
1346.16976257, 125.44747162
1346.17115144, 125.64865875
1346.17254031, 125.67584991
1346.17392919, 125.63982391
1346.17531806, 125.99338531
1346.17670693, 125.61758423
1346.17809581, 125.50708771
1346.17948468, 125.68025208
1346.18087355, 125.77257538
1346.18226242, 125.75143433
1346.18365130, 125.97824860
1346.18504017, 125.86417389
1346.18642904, 125.53373718
1346.18781792, 125.55088806
1346.18920679, 125.71138000
1346.19059566, 125.90147400
1346.19198454, 125.91821289
1346.19337341, 125.84510803
1346.19476228, 125.79595184
1346.19615116, 125.85182190
1346.19754003, 125.95081329
1346.19892890, 125.92420197
1346.20031778, 125.66670990
1346.20170665, 125.74783325
1346.20309552, 125.69929504
1346.20448439, 125.80504608
1346.20587327, 125.74874878
1346.20726214, 126.02967834
1346.20865101, 125.77011871
1346.21003989, 125.78388977
1346.21142876, 125.82646942
1346.21281763, 125.78138733
1346.21420651, 125.75075531
1346.21559538, 125.79439545
1346.21698425, 125.36618805
1346.21837313, 125.44482422
1346.21976200, 125.55349731
1346.22115087, 126.01030731
1346.22253975, 125.64250946
1346.22392862, 125.51631165
1346.22531749, 125.47016907
1346.22670637, 125.60028839
1346.22809524, 125.51692963
1346.22948411, 125.46167755
1346.23087298, 125.40330505
1346.23226186, 125.41757965
1346.23365073, 125.21890259
1346.23503960, 125.30738831
1346.23642848, 125.23928833
1346.23781735, 124.88516998
1346.23920622, 125.30447388
1346.24059510, 125.04219055
1346.24198397, 125.06266022
1346.24337284, 125.01615143
1346.24476172, 125.07511902
1346.24615059, 125.16425323
1346.24753946, 125.03469849
1346.24892834, 124.99922943
1346.25031721, 124.76589966
1346.25170608, 124.87709808
1346.25309495, 124.85725403
1346.25448383, 124.74066162
1346.25587270, 124.69936371
1346.25726157, 124.75885773
1346.25865045, 124.81196594
1346.26003932, 124.50250244
1346.26142819, 124.45598602
1346.26281707, 124.49234772
1346.26420594, 124.64908600
1346.26559481, 124.50383759
1346.26698369, 124.28007507
1346.26837256, 124.36541748
1346.26976143, 124.48690033
1346.27115031, 124.55242920
1346.27253918, 124.17954254
1346.27392805, 124.18385315
1346.27531693, 124.04821014
1346.27670580, 123.98764038
1346.27809467, 124.20102692
1346.27948354, 123.95789337
1346.28087242, 123.85240173
1346.28226129, 123.92462921
1346.28365016, 123.71594238
1346.28503904, 123.83363342
1346.28642791, 123.60928345
1346.28781678, 123.60304260
1346.28920566, 123.71008301
1346.29059453, 123.40734863
1346.29198340, 123.37617493
1346.29337228, 123.43859863
1346.29476115, 123.32085419
1346.29615002, 123.25205994
1346.29753890, 123.35451508
1346.29892777, 123.47871399
1346.30031664, 123.30037689
1346.30170551, 123.31858063
1346.30309439, 123.12911987
1346.30448326, 123.30034637
1346.30587213, 123.09388733
1346.30726101, 123.08139801
1346.30864988, 122.70206451
1346.31003875, 122.90463257
1346.31142763, 123.17980957
1346.31281650, 122.85863495
1346.31420537, 122.81296539
1346.31559425, 122.63189697
1346.31698312, 122.57106018
1346.31837199, 122.53256989
1346.31976087, 122.35617065
1346.32114974, 122.47211456
1346.32253861, 122.62514496
1346.32392748, 122.55468750
1346.32531636, 122.34694672
1346.32670523, 122.31825256
1346.32809410, 122.29258728
1346.32948298, 122.07341766
1346.33087185, 122.20467377
1346.33226072, 122.31700134
1346.33364960, 122.06702423
1346.33503847, 122.09174347
1346.33642734, 122.15084076
1346.33781622, 122.05267334
1346.33920509, 121.89457703
1346.34059396, 122.23661041
1346.34198284, 121.92205811
1346.34337171, 121.92317200
1346.34476058, 121.79453278
1346.34614945, 121.83589172
1346.34753833, 121.88684082
1346.34892720, 121.42473602
1346.35031607, 121.73089600
1346.35170495, 121.80178070
1346.35309382, 121.82155609
1346.35448269, 121.67089844
1346.35587157, 121.84681702
1346.35726044, 121.59229279
1346.35864931, 121.74563599
1346.36003819, 121.56615448
1346.36142706, 121.50920105
1346.36281593, 121.71954346
1346.36420481, 121.37561798
1346.36559368, 121.72402191
1346.36698255, 121.44348145
1346.36837143, 121.51625061
1346.36976030, 121.36489105
1346.37114917, 121.50286102
1346.37253804, 121.20793152
1346.37392692, 121.38233948
1346.37531579, 121.22589111
1346.37670466, 121.35076904
1346.37809354, 121.18373871
1346.37948241, 121.48502350
1346.38087128, 121.49456787
1346.38226016, 121.22183990
1346.38364903, 121.30113220
1346.38503790, 121.37063599
1346.38642678, 121.32778168
1346.38781565, 121.04599762
1346.38920452, 121.30023956
1346.39059340, 121.20319366
1346.39198227, 121.19699860
1346.39337114, 121.42832184
1346.39476001, 121.34524536
1346.39614889, 121.24604797
1346.39753776, 121.20758057
1346.39892663, 121.39636993
1346.40031551, 121.40641785
1346.40170438, 121.29708862
1346.40309325, 121.19540405
1346.40448213, 121.23815918
1346.40587100, 121.27525330
1346.40725987, 121.14203644
1346.40864875, 121.11876678
1346.41003762, 121.11959076
1346.41142649, 121.20725250
1346.41281537, 121.31631470
1346.41420424, 121.21318054
1346.41559311, 121.43393707
1346.41698198, 121.28477478
1346.41837086, 121.49459839
1346.41975973, 121.35252380
1346.42114860, 121.34194946
1346.42253748, 121.32373810
1346.42392635, 121.56005096
1346.42531522, 121.32498169
1346.42670410, 121.33149719
1346.42809297, 121.63005829
1346.42948184, 121.25060272
1346.43087072, 121.38732147
1346.43225959, 121.27772522
1346.43364846, 121.49758911
1346.43503734, 121.42914581
1346.43642621, 121.57451630
1346.43781508, 121.50354004
1346.43920395, 121.56472015
1346.44059283, 121.62143707
1346.44198170, 121.59246826
1346.44337057, 121.44837189
1346.44475945, 121.52490234
1346.44614832, 121.59565735
1346.44753719, 121.55053711
1346.44892607, 121.60813141
1346.45031494, 121.74229431
1346.45170381, 121.78103638
1346.45309269, 121.71588898
1346.45448156, 121.76896667
1346.45587043, 121.58387756
1346.45725931, 121.65962982
1346.45864818, 121.83569336
1346.46003705, 121.82208252
1346.46142592, 121.95300293
1346.46281480, 121.88274384
1346.46420367, 121.87855530
1346.46559254, 121.87710571
1346.46698142, 121.89353943
1346.46837029, 121.97709656
1346.46975916, 121.90025330
1346.47114804, 122.04165649
1346.47253691, 121.98938751
1346.47392578, 121.99546814
1346.47531466, 122.21102905
1346.47670353, 122.21576691
1346.47809240, 122.17687988
1346.47948128, 122.09920502
1346.48087015, 122.35857391
1346.48225902, 122.39083862
1346.48364789, 122.29099274
1346.48503677, 122.28236389
1346.48642564, 122.27507782
1346.48781451, 122.49243927
1346.48920339, 122.55120850
1346.49059226, 122.36080170
1346.49198113, 122.65435791
1346.49337001, 122.67101288
1346.49475888, 122.63442230
1346.49614775, 122.82264709
1346.49753663, 122.70807648
1346.49892550, 123.02584839
1346.50031437, 122.84883881
1346.50170324, 123.13363647
1346.50309212, 123.08036041
1346.50448099, 123.09181976
1346.50586986, 123.11466217
1346.50725874, 123.44342041
1346.50864761, 123.06341553
1346.51003648, 123.04418945
1346.51142536, 122.98741913
1346.51281423, 123.24634552
1346.51420310, 123.56760406
1346.51559198, 123.66380310
1346.51698085, 123.42580414
1346.51836972, 123.49557495
1346.51975860, 123.48730469
1346.52114747, 123.68344879
1346.52253634, 123.82447052
1346.52392521, 123.53697205
1346.52531409, 123.84155273
1346.52670296, 123.68041992
1346.52809183, 123.87574768
1346.52948071, 123.86152649
1346.53086958, 123.86587524
1346.53225845, 123.89546967
1346.53364733, 123.92682648
1346.53503620, 123.88668060
1346.53642507, 123.93534851
1346.53781395, 124.00806427
1346.53920282, 123.99842072
1346.54059169, 124.28717041
1346.54198057, 124.09940338
1346.54336944, 124.08367157
1346.54475831, 124.39878082
1346.54614718, 124.34820557
1346.54753606, 124.27172852
1346.54892493, 124.68794250
1346.55031380, 124.68720245
1346.55170268, 124.59170532
1346.55309155, 124.55434418
1346.55448042, 124.45068359
1346.55586930, 124.68341827
1346.55725817, 124.60422516
1346.55864704, 124.81087494
1346.56003592, 124.96201324
1346.56142479, 124.72560120
1346.56281366, 125.09030914
1346.56420254, 124.89836884
1346.56559141, 125.03732300
1346.56698028, 125.06022644
1346.56836915, 125.18399811
1346.56975803, 125.19598389
1346.57114690, 125.43609619
1346.57253577, 125.35039520
1346.57392465, 125.59194946
1346.57531352, 125.39242554
1346.57670239, 125.31211853
1346.57809127, 125.52099609
1346.57948014, 125.74009705
1346.58086901, 125.58795166
1346.58225789, 125.85511017
1346.58364676, 125.50170135
1346.58503563, 125.74977875
1346.58642450, 125.61483002
1346.58781338, 125.58641052
1346.58920225, 125.58028412
1346.59059112, 125.79267883
1346.59198000, 126.10012054
1346.59336887, 125.73826599
1346.59475774, 125.72459412
1346.59614662, 125.79872131
1346.59753549, 125.88426208
1346.59892436, 126.14984131
1346.60031324, 126.01555634
1346.60170211, 126.00032043
1346.60309098, 126.07837677
